PartitionKey,RowKey,Gemeente,Provincie,Postcode
1968,Heemskerk,Heemskerk,Noord Holland,1968
1969,Heemskerk,Heemskerk,Noord Holland,1969
1970,IJmuiden,Velsen,Noord Holland,1970
1971,IJmuiden,Velsen,Noord Holland,1971
1972,IJmuiden,Velsen,Noord Holland,1972
1973,IJmuiden,Velsen,Noord Holland,1973
1974,IJmuiden,Velsen,Noord Holland,1974
1975,IJmuiden,Velsen,Noord Holland,1975
1976,IJmuiden,Velsen,Noord Holland,1976
1980,Velsen Zuid,Velsen,Noord Holland,1980
1981,Velsen Zuid,Velsen,Noord Holland,1981
1985,Driehuis (NH),Velsen,Noord Holland,1985
1990,Velserbroek,Velsen,Noord Holland,1990
1991,Velserbroek,Velsen,Noord Holland,1991
1992,Velserbroek,Velsen,Noord Holland,1992
2000,Haarlem,Haarlem,Noord Holland,2000
2001,Haarlem,Haarlem,Noord Holland,2001
2002,Haarlem,Haarlem,Noord Holland,2002
2003,Haarlem,Haarlem,Noord Holland,2003
2011,Haarlem,Haarlem,Noord Holland,2011
2012,Haarlem,Haarlem,Noord Holland,2012
2013,Haarlem,Haarlem,Noord Holland,2013
2014,Haarlem,Haarlem,Noord Holland,2014
2015,Haarlem,Haarlem,Noord Holland,2015
2019,Haarlem,Haarlem,Noord Holland,2019
2021,Haarlem,Haarlem,Noord Holland,2021
2022,Haarlem,Haarlem,Noord Holland,2022
2023,Haarlem,Haarlem,Noord Holland,2023
2024,Haarlem,Haarlem,Noord Holland,2024
2025,Haarlem,Haarlem,Noord Holland,2025
2026,Haarlem,Haarlem,Noord Holland,2026
2031,Haarlem,Haarlem,Noord Holland,2031
2032,Haarlem,Haarlem,Noord Holland,2032
2033,Haarlem,Haarlem,Noord Holland,2033
2034,Haarlem,Haarlem,Noord Holland,2034
2035,Haarlem,Haarlem,Noord Holland,2035
2036,Haarlem,Haarlem,Noord Holland,2036
2037,Haarlem,Haarlem,Noord Holland,2037
2040,Zandvoort,Zandvoort,Noord Holland,2040
2041,Zandvoort,Zandvoort,Noord Holland,2041
2042,Zandvoort,Zandvoort,Noord Holland,2042
2050,Overveen,Bloemendaal,Noord Holland,2050
2051,Overveen,Bloemendaal,Noord Holland,2051
2060,Bloemendaal,Bloemendaal,Noord Holland,2060
2061,Bloemendaal,Bloemendaal,Noord Holland,2061
2063,Spaarndam West,Haarlem,Noord Holland,2063
2064,Spaarndam,Haarlemmerliede en Spaarnwoude,Noord Holland,2064
2065,Haarlemmerliede,Haarlemmerliede en Spaarnwoude,Noord Holland,2065
2070,Santpoort Noord,Velsen,Noord Holland,2070
2071,Santpoort Noord,Velsen,Noord Holland,2071
2080,Santpoort Zuid,Velsen,Noord Holland,2080
2082,Santpoort Zuid,Velsen,Noord Holland,2082
2100,Heemstede,Heemstede,Noord Holland,2100
2101,Heemstede,Heemstede,Noord Holland,2101
2102,Heemstede,Heemstede,Noord Holland,2102
2103,Heemstede,Heemstede,Noord Holland,2103
2104,Heemstede,Heemstede,Noord Holland,2104
2105,Heemstede,Heemstede,Noord Holland,2105
2106,Heemstede,Heemstede,Noord Holland,2106
2110,Aerdenhout,Bloemendaal,Noord Holland,2110
2111,Aerdenhout,Bloemendaal,Noord Holland,2111
2114,Vogelenzang,Bloemendaal,Noord Holland,2114
2116,Bentveld,Zandvoort,Noord Holland,2116
2120,Bennebroek,Bennebroek,Noord Holland,2120
2121,Bennebroek,Bennebroek,Noord Holland,2121
2130,Hoofddorp,Haarlemmermeer,Noord Holland,2130
2131,Hoofddorp,Haarlemmermeer,Noord Holland,2131
2132,Hoofddorp,Haarlemmermeer,Noord Holland,2132
2133,Hoofddorp,Haarlemmermeer,Noord Holland,2133
2134,Hoofddorp,Haarlemmermeer,Noord Holland,2134
2135,Hoofddorp,Haarlemmermeer,Noord Holland,2135
2136,Zwaanshoek,Haarlemmermeer,Noord Holland,2136
2140,Vijfhuizen,Haarlemmermeer,Noord Holland,2140
2141,Vijfhuizen,Haarlemmermeer,Noord Holland,2141
2142,Cruquius,Haarlemmermeer,Noord Holland,2142
2143,Boesingheliede,Haarlemmermeer,Noord Holland,2143
2144,Beinsdorp,Haarlemmermeer,Noord Holland,2144
2150,Nieuw Vennep,Haarlemmermeer,Noord Holland,2150
2151,Nieuw Vennep,Haarlemmermeer,Noord Holland,2151
2152,Nieuw Vennep,Haarlemmermeer,Noord Holland,2152
2153,Nieuw Vennep,Haarlemmermeer,Noord Holland,2153
2154,Burgerveen,Haarlemmermeer,Noord Holland,2154
2155,Leimuiderbrug,Haarlemmermeer,Noord Holland,2155
2156,Weteringbrug,Haarlemmermeer,Noord Holland,2156
2157,Abbenes,Haarlemmermeer,Noord Holland,2157
2158,Buitenkaag,Haarlemmermeer,Noord Holland,2158
2159,Kaag,Alkemade,Zuid Holland,2159
2160,Lisse,Lisse,Zuid Holland,2160
2161,Lisse,Lisse,Zuid Holland,2161
2162,Lisse,Lisse,Zuid Holland,2162
2163,Lisse,Lisse,Zuid Holland,2163
2165,Lisserbroek,Haarlemmermeer,Noord Holland,2165
2170,Sassenheim,Teylingen,Zuid Holland,2170
2171,Sassenheim,Teylingen,Zuid Holland,2171
2172,Sassenheim,Teylingen,Zuid Holland,2172
2180,Hillegom,Hillegom,Zuid Holland,2180
2181,Hillegom,Hillegom,Zuid Holland,2181
2182,Hillegom,Hillegom,Zuid Holland,2182
2190,De Zilk,Noordwijkerhout,Zuid Holland,2190
2191,De Zilk,Noordwijkerhout,Zuid Holland,2191
2200,Noordwijk (ZH),Noordwijk,Zuid Holland,2200
2201,Noordwijk (ZH),Noordwijk,Zuid Holland,2201
2202,Noordwijk (ZH),Noordwijk,Zuid Holland,2202
2203,Noordwijk (ZH),Noordwijk,Zuid Holland,2203
2204,Noordwijk (ZH),Noordwijk,Zuid Holland,2204
2210,Noordwijkerhout,Noordwijkerhout,Zuid Holland,2210
2211,Noordwijkerhout,Noordwijkerhout,Zuid Holland,2211
2215,Voorhout,Teylingen,Zuid Holland,2215
2220,Katwijk (ZH),Katwijk,Zuid Holland,2220
2221,Katwijk (ZH),Katwijk,Zuid Holland,2221
2222,Katwijk (ZH),Katwijk,Zuid Holland,2222
2223,Katwijk (ZH),Katwijk,Zuid Holland,2223
2224,Katwijk (ZH),Katwijk,Zuid Holland,2224
2225,Katwijk (ZH),Katwijk,Zuid Holland,2225
2230,Rijnsburg,Katwijk,Zuid Holland,2230
2231,Rijnsburg,Katwijk,Zuid Holland,2231
2235,Valkenburg (ZH),Katwijk,Zuid Holland,2235
2240,Wassenaar,Wassenaar,Zuid Holland,2240
2241,Wassenaar,Wassenaar,Zuid Holland,2241
2242,Wassenaar,Wassenaar,Zuid Holland,2242
2243,Wassenaar,Wassenaar,Zuid Holland,2243
2244,Wassenaar,Wassenaar,Zuid Holland,2244
2245,Wassenaar,Wassenaar,Zuid Holland,2245
2250,Voorschoten,Voorschoten,Zuid Holland,2250
2251,Voorschoten,Voorschoten,Zuid Holland,2251
2252,Voorschoten,Voorschoten,Zuid Holland,2252
2253,Voorschoten,Voorschoten,Zuid Holland,2253
2254,Voorschoten,Voorschoten,Zuid Holland,2254
2260,Leidschendam,Leidschendam Voorburg,Zuid Holland,2260
2261,Leidschendam,Leidschendam Voorburg,Zuid Holland,2261
2262,Leidschendam,Leidschendam Voorburg,Zuid Holland,2262
2263,Leidschendam,Leidschendam Voorburg,Zuid Holland,2263
2264,Leidschendam,Leidschendam Voorburg,Zuid Holland,2264
2265,Leidschendam,Leidschendam Voorburg,Zuid Holland,2265
2266,Leidschendam,Leidschendam Voorburg,Zuid Holland,2266
2267,Leidschendam,Leidschendam Voorburg,Zuid Holland,2267
2270,Voorburg,Leidschendam Voorburg,Zuid Holland,2270
2271,Voorburg,Leidschendam Voorburg,Zuid Holland,2271
2272,Voorburg,Leidschendam Voorburg,Zuid Holland,2272
2273,Voorburg,Leidschendam Voorburg,Zuid Holland,2273
2274,Voorburg,Leidschendam Voorburg,Zuid Holland,2274
2275,Voorburg,Leidschendam Voorburg,Zuid Holland,2275
2280,Rijswijk (ZH),Rijswijk,Zuid Holland,2280
2281,Rijswijk (ZH),Rijswijk,Zuid Holland,2281
2282,Rijswijk (ZH),Rijswijk,Zuid Holland,2282
2283,Rijswijk (ZH),Rijswijk,Zuid Holland,2283
2284,Rijswijk (ZH),Rijswijk,Zuid Holland,2284
2285,Rijswijk (ZH),Rijswijk,Zuid Holland,2285
2286,Rijswijk (ZH),Rijswijk,Zuid Holland,2286
2287,Rijswijk (ZH),Rijswijk,Zuid Holland,2287
2288,Rijswijk (ZH),Rijswijk,Zuid Holland,2288
2289,Rijswijk (ZH),Rijswijk,Zuid Holland,2289
2290,Wateringen,Westland,Zuid Holland,2290
2291,Wateringen,Westland,Zuid Holland,2291
2292,Wateringen,Westland,Zuid Holland,2292
2295,Kwintsheul,Westland,Zuid Holland,2295
2300,Leiden,Leiden,Zuid Holland,2300
2301,Leiden,Leiden,Zuid Holland,2301
2302,Leiden,Leiden,Zuid Holland,2302
2303,Leiden,Leiden,Zuid Holland,2303
2311,Leiden,Leiden,Zuid Holland,2311
2312,Leiden,Leiden,Zuid Holland,2312
2313,Leiden,Leiden,Zuid Holland,2313
2314,Leiden,Leiden,Zuid Holland,2314
2315,Leiden,Leiden,Zuid Holland,2315
2316,Leiden,Leiden,Zuid Holland,2316
2317,Leiden,Leiden,Zuid Holland,2317
2318,Leiden,Leiden,Zuid Holland,2318
2321,Leiden,Leiden,Zuid Holland,2321
2322,Leiden,Leiden,Zuid Holland,2322
2323,Leiden,Leiden,Zuid Holland,2323
2324,Leiden,Leiden,Zuid Holland,2324
2331,Leiden,Leiden,Zuid Holland,2331
2332,Leiden,Leiden,Zuid Holland,2332
2333,Leiden,Leiden,Zuid Holland,2333
2334,Leiden,Leiden,Zuid Holland,2334
2340,Oegstgeest,Oegstgeest,Zuid Holland,2340
2341,Oegstgeest,Oegstgeest,Zuid Holland,2341
2342,Oegstgeest,Oegstgeest,Zuid Holland,2342
2343,Oegstgeest,Oegstgeest,Zuid Holland,2343
2350,Leiderdorp,Leiderdorp,Zuid Holland,2350
2351,Leiderdorp,Leiderdorp,Zuid Holland,2351
2352,Leiderdorp,Leiderdorp,Zuid Holland,2352
2353,Leiderdorp,Leiderdorp,Zuid Holland,2353
2355,Hoogmade,Jacobswoude,Zuid Holland,2355
2360,Warmond,Teylingen,Zuid Holland,2360
2361,Warmond,Teylingen,Zuid Holland,2361
2362,Warmond,Teylingen,Zuid Holland,2362
2370,Roelofarendsveen,Alkemade,Zuid Holland,2370
2371,Roelofarendsveen,Alkemade,Zuid Holland,2371
2374,Oud Ade,Alkemade,Zuid Holland,2374
2375,Rijpwetering,Alkemade,Zuid Holland,2375
2376,Nieuwe Wetering,Alkemade,Zuid Holland,2376
2377,Oude Wetering,Alkemade,Zuid Holland,2377
2380,Zoeterwoude,Zoeterwoude,Zuid Holland,2380
2381,Zoeterwoude,Zoeterwoude,Zuid Holland,2381
2382,Zoeterwoude,Zoeterwoude,Zuid Holland,2382
2390,Hazerswoude Dorp,Rijnwoude,Zuid Holland,2390
2391,Hazerswoude Dorp,Rijnwoude,Zuid Holland,2391
2394,Hazerswoude Rijndijk,Rijnwoude,Zuid Holland,2394
2396,Koudekerk aan den Rijn,Rijnwoude,Zuid Holland,2396
2400,Alphen aan den Rijn,Alphen aan den Rijn,Zuid Holland,2400
2401,Alphen aan den Rijn,Alphen aan den Rijn,Zuid Holland,2401
2402,Alphen aan den Rijn,Alphen aan den Rijn,Zuid Holland,2402
2403,Alphen aan den Rijn,Alphen aan den Rijn,Zuid Holland,2403
2404,Alphen aan den Rijn,Alphen aan den Rijn,Zuid Holland,2404
2405,Alphen aan den Rijn,Alphen aan den Rijn,Zuid Holland,2405
2406,Alphen aan den Rijn,Alphen aan den Rijn,Zuid Holland,2406
2407,Alphen aan den Rijn,Alphen aan den Rijn,Zuid Holland,2407
2408,Alphen aan den Rijn,Alphen aan den Rijn,Zuid Holland,2408
2409,Alphen aan den Rijn,Alphen aan den Rijn,Zuid Holland,2409
2410,Bodegraven,Bodegraven,Zuid Holland,2410
2411,Bodegraven,Bodegraven,Zuid Holland,2411
2415,Nieuwerbrug,Bodegraven,Zuid Holland,2415
2420,Nieuwkoop,Nieuwkoop,Zuid Holland,2420
2421,Nieuwkoop,Nieuwkoop,Zuid Holland,2421
2430,Noorden,Nieuwkoop,Zuid Holland,2430
2431,Noorden,Nieuwkoop,Zuid Holland,2431
2432,Noorden,Liemeer,Zuid Holland,2432
2435,Zevenhoven,Liemeer,Zuid Holland,2435
2440,Nieuwveen,Liemeer,Zuid Holland,2440
2441,Nieuwveen,Liemeer,Zuid Holland,2441
2445,Aarlanderveen,Alphen Aan Den Rijn,Zuid Holland,2445
2450,Leimuiden,Jacobswoude,Zuid Holland,2450
2451,Leimuiden,Jacobswoude,Zuid Holland,2451
2460,Ter Aar,Ter Aar,Zuid Holland,2460
2461,Ter Aar,Ter Aar,Zuid Holland,2461
2465,Rijnsaterwoude,Jacobswoude,Zuid Holland,2465
2470,Zwammerdam,Alphen Aan Den Rijn,Zuid Holland,2470
2471,Zwammerdam,Alphen Aan Den Rijn,Zuid Holland,2471
2480,Woubrugge,Jacobswoude,Zuid Holland,2480
2481,Woubrugge,Jacobswoude,Zuid Holland,2481
2490,Den Haag,s Gravenhage,Zuid Holland,2490
2491,Den Haag,s Gravenhage,Zuid Holland,2491
2492,Den Haag,s Gravenhage,Zuid Holland,2492
2493,Den Haag,s Gravenhage,Zuid Holland,2493
2495,Den Haag,s Gravenhage,Zuid Holland,2495
2496,Den Haag,s Gravenhage,Zuid Holland,2496
2497,Den Haag,s Gravenhage,Zuid Holland,2497
2498,Den Haag,s Gravenhage,Zuid Holland,2498
2500,Den Haag,s Gravenhage,Zuid Holland,2500
2501,Den Haag,s Gravenhage,Zuid Holland,2501
2502,Den Haag,s Gravenhage,Zuid Holland,2502
2503,Den Haag,s Gravenhage,Zuid Holland,2503
2504,Den Haag,s Gravenhage,Zuid Holland,2504
2505,Den Haag,s Gravenhage,Zuid Holland,2505
2506,Den Haag,s Gravenhage,Zuid Holland,2506
2507,Den Haag,s Gravenhage,Zuid Holland,2507
2508,Den Haag,s Gravenhage,Zuid Holland,2508
2509,Den Haag,s Gravenhage,Zuid Holland,2509
2511,Den Haag,s Gravenhage,Zuid Holland,2511
2512,Den Haag,s Gravenhage,Zuid Holland,2512
2513,Den Haag,s Gravenhage,Zuid Holland,2513
2514,Den Haag,s Gravenhage,Zuid Holland,2514
2515,Den Haag,s Gravenhage,Zuid Holland,2515
2516,Den Haag,s Gravenhage,Zuid Holland,2516
2517,Den Haag,s Gravenhage,Zuid Holland,2517
2518,Den Haag,s Gravenhage,Zuid Holland,2518
2521,Den Haag,s Gravenhage,Zuid Holland,2521
2522,Den Haag,s Gravenhage,Zuid Holland,2522
2523,Den Haag,s Gravenhage,Zuid Holland,2523
2524,Den Haag,s Gravenhage,Zuid Holland,2524
2525,Den Haag,s Gravenhage,Zuid Holland,2525
2526,Den Haag,s Gravenhage,Zuid Holland,2526
2531,Den Haag,s Gravenhage,Zuid Holland,2531
2532,Den Haag,s Gravenhage,Zuid Holland,2532
2533,Den Haag,s Gravenhage,Zuid Holland,2533
2541,Den Haag,s Gravenhage,Zuid Holland,2541
2542,Den Haag,s Gravenhage,Zuid Holland,2542
2543,Den Haag,s Gravenhage,Zuid Holland,2543
2544,Den Haag,s Gravenhage,Zuid Holland,2544
2545,Den Haag,s Gravenhage,Zuid Holland,2545
2546,Den Haag,s Gravenhage,Zuid Holland,2546
2547,Den Haag,s Gravenhage,Zuid Holland,2547
2548,Den Haag,s Gravenhage,Zuid Holland,2548
2551,Den Haag,s Gravenhage,Zuid Holland,2551
2552,Den Haag,s Gravenhage,Zuid Holland,2552
2553,Den Haag,s Gravenhage,Zuid Holland,2553
2554,Den Haag,s Gravenhage,Zuid Holland,2554
2555,Den Haag,s Gravenhage,Zuid Holland,2555
2561,Den Haag,s Gravenhage,Zuid Holland,2561
2562,Den Haag,s Gravenhage,Zuid Holland,2562
2563,Den Haag,s Gravenhage,Zuid Holland,2563
2564,Den Haag,s Gravenhage,Zuid Holland,2564
2565,Den Haag,s Gravenhage,Zuid Holland,2565
2566,Den Haag,s Gravenhage,Zuid Holland,2566
2571,Den Haag,s Gravenhage,Zuid Holland,2571
2572,Den Haag,s Gravenhage,Zuid Holland,2572
2573,Den Haag,s Gravenhage,Zuid Holland,2573
2574,Den Haag,s Gravenhage,Zuid Holland,2574
2581,Den Haag,s Gravenhage,Zuid Holland,2581
2582,Den Haag,s Gravenhage,Zuid Holland,2582
2583,Den Haag,s Gravenhage,Zuid Holland,2583
2584,Den Haag,s Gravenhage,Zuid Holland,2584
2585,Den Haag,s Gravenhage,Zuid Holland,2585
2586,Den Haag,s Gravenhage,Zuid Holland,2586
2587,Den Haag,s Gravenhage,Zuid Holland,2587
2591,Den Haag,s Gravenhage,Zuid Holland,2591
2592,Den Haag,s Gravenhage,Zuid Holland,2592
2593,Den Haag,s Gravenhage,Zuid Holland,2593
2594,Den Haag,s Gravenhage,Zuid Holland,2594
2595,Den Haag,s Gravenhage,Zuid Holland,2595
2596,Den Haag,s Gravenhage,Zuid Holland,2596
2597,Den Haag,s Gravenhage,Zuid Holland,2597
2600,Delft,Delft,Zuid Holland,2600
2601,Delft,Delft,Zuid Holland,2601
2611,Delft,Delft,Zuid Holland,2611
2612,Delft,Delft,Zuid Holland,2612
2613,Delft,Delft,Zuid Holland,2613
2614,Delft,Delft,Zuid Holland,2614
2616,Delft,Delft,Zuid Holland,2616
2622,Delft,Delft,Zuid Holland,2622
2623,Delft,Delft,Zuid Holland,2623
2624,Delft,Delft,Zuid Holland,2624
2625,Delft,Delft,Zuid Holland,2625
2626,Delft,Delft,Zuid Holland,2626
2627,Delft,Delft,Zuid Holland,2627
2628,Delft,Delft,Zuid Holland,2628
2629,Delft,Delft,Zuid Holland,2629
2630,Nootdorp,Pijnacker Nootdorp,Zuid Holland,2630
2631,Nootdorp,Pijnacker Nootdorp,Zuid Holland,2631
2632,Nootdorp,Pijnacker Nootdorp,Zuid Holland,2632
2635,Den Hoorn (ZH),Midden Delfland,Zuid Holland,2635
2636,Schipluiden,Midden Delfland,Zuid Holland,2636
2640,Pijnacker,Pijnacker Nootdorp,Zuid Holland,2640
2641,Pijnacker,Pijnacker Nootdorp,Zuid Holland,2641
2642,Pijnacker,Pijnacker Nootdorp,Zuid Holland,2642
2645,Delfgauw,Pijnacker Nootdorp,Zuid Holland,2645
2650,Berkel en Rodenrijs,Berkel en Rodenrijs,Zuid Holland,2650
2651,Berkel en Rodenrijs,Berkel en Rodenrijs,Zuid Holland,2651
2652,Berkel en Rodenrijs,Berkel en Rodenrijs,Zuid Holland,2652
2660,Bergschenhoek,Bergschenhoek,Zuid Holland,2660
2661,Bergschenhoek,Bergschenhoek,Zuid Holland,2661
2662,Bergschenhoek,Bergschenhoek,Zuid Holland,2662
2665,Bleiswijk,Bleiswijk,Zuid Holland,2665
2670,Naaldwijk,Westland,Zuid Holland,2670
2671,Naaldwijk,Westland,Zuid Holland,2671
2672,Naaldwijk,Westland,Zuid Holland,2672
2673,Naaldwijk,Westland,Zuid Holland,2673
2675,Honselersdijk,Westland,Zuid Holland,2675
2676,Maasdijk,Westland,Zuid Holland,2676
2678,De Lier,Westland,Zuid Holland,2678
2680,Monster,Westland,Zuid Holland,2680
2681,Monster,Westland,Zuid Holland,2681
2684,Ter Heijde,Westland,Zuid Holland,2684
2685,Poeldijk,Westland,Zuid Holland,2685
2690,s Gravenzande,Westland,Zuid Holland,2690
2691,s Gravenzande,Westland,Zuid Holland,2691
2692,s Gravenzande,Westland,Zuid Holland,2692
2693,s Gravenzande,Westland,Zuid Holland,2693
2694,s Gravenzande,Westland,Zuid Holland,2694
2700,Zoetermeer,Zoetermeer,Zuid Holland,2700
2701,Zoetermeer,Zoetermeer,Zuid Holland,2701
2702,Zoetermeer,Zoetermeer,Zuid Holland,2702
2711,Zoetermeer,Zoetermeer,Zuid Holland,2711
2712,Zoetermeer,Zoetermeer,Zuid Holland,2712
2713,Zoetermeer,Zoetermeer,Zuid Holland,2713
2715,Zoetermeer,Zoetermeer,Zuid Holland,2715
2716,Zoetermeer,Zoetermeer,Zuid Holland,2716
2717,Zoetermeer,Zoetermeer,Zuid Holland,2717
2718,Zoetermeer,Zoetermeer,Zuid Holland,2718
2719,Zoetermeer,Zoetermeer,Zuid Holland,2719
2721,Zoetermeer,Zoetermeer,Zuid Holland,2721
2722,Zoetermeer,Zoetermeer,Zuid Holland,2722
2723,Zoetermeer,Zoetermeer,Zuid Holland,2723
2724,Zoetermeer,Zoetermeer,Zuid Holland,2724
2725,Zoetermeer,Zoetermeer,Zuid Holland,2725
2726,Zoetermeer,Zoetermeer,Zuid Holland,2726
2727,Zoetermeer,Zoetermeer,Zuid Holland,2727
2728,Zoetermeer,Zoetermeer,Zuid Holland,2728
2729,Zoetermeer,Zoetermeer,Zuid Holland,2729
2730,Benthuizen,Rijnwoude,Zuid Holland,2730
2731,Benthuizen,Rijnwoude,Zuid Holland,2731
2735,Gelderswoude,Zoeterwoude,Zuid Holland,2735
2740,Waddinxveen,Waddinxveen,Zuid Holland,2740
2741,Waddinxveen,Waddinxveen,Zuid Holland,2741
2742,Waddinxveen,Waddinxveen,Zuid Holland,2742
2743,Waddinxveen,Waddinxveen,Zuid Holland,2743
2750,Moerkapelle,Zevenhuizen Moerkapelle,Zuid Holland,2750
2751,Moerkapelle,Zevenhuizen Moerkapelle,Zuid Holland,2751
2752,Moerkapelle,Zevenhuizen Moerkapelle,Zuid Holland,2752
2760,Zevenhuizen (ZH),Zevenhuizen Moerkapelle,Zuid Holland,2760
2761,Zevenhuizen (ZH),Zevenhuizen Moerkapelle,Zuid Holland,2761
2770,Boskoop,Boskoop,Zuid Holland,2770
2771,Boskoop,Boskoop,Zuid Holland,2771
2800,Gouda,Gouda,Zuid Holland,2800
2801,Gouda,Gouda,Zuid Holland,2801
2802,Gouda,Gouda,Zuid Holland,2802
2803,Gouda,Gouda,Zuid Holland,2803
2804,Gouda,Gouda,Zuid Holland,2804
2805,Gouda,Gouda,Zuid Holland,2805
2806,Gouda,Gouda,Zuid Holland,2806
2807,Gouda,Gouda,Zuid Holland,2807
2808,Gouda,Gouda,Zuid Holland,2808
2809,Gouda,Gouda,Zuid Holland,2809
2810,Reeuwijk,Reeuwijk,Zuid Holland,2810
2811,Reeuwijk,Reeuwijk,Zuid Holland,2811
2820,Stolwijk,Vlist,Zuid Holland,2820
2821,Stolwijk,Vlist,Zuid Holland,2821
2825,Berkenwoude,Bergambacht,Zuid Holland,2825
2830,Gouderak,Ouderkerk,Zuid Holland,2830
2831,Gouderak,Ouderkerk,Zuid Holland,2831
2840,Moordrecht,Moordrecht,Zuid Holland,2840
2841,Moordrecht,Moordrecht,Zuid Holland,2841
2850,Haastrecht,Vlist,Zuid Holland,2850
2851,Haastrecht,Vlist,Zuid Holland,2851
2855,Vlist,Vlist,Zuid Holland,2855
2860,Bergambacht,Bergambacht,Zuid Holland,2860
2861,Bergambacht,Bergambacht,Zuid Holland,2861
2865,Ammerstol,Bergambacht,Zuid Holland,2865
2870,Schoonhoven,Schoonhoven,Zuid Holland,2870
2871,Schoonhoven,Schoonhoven,Zuid Holland,2871
2900,Capelle aan den IJssel,Capelle aan den IJssel,Zuid Holland,2900
2901,Capelle aan den IJssel,Capelle aan den IJssel,Zuid Holland,2901
2902,Capelle aan den IJssel,Capelle aan den IJssel,Zuid Holland,2902
2903,Capelle aan den IJssel,Capelle aan den IJssel,Zuid Holland,2903
2904,Capelle aan den IJssel,Capelle aan den IJssel,Zuid Holland,2904
2905,Capelle aan den IJssel,Capelle aan den IJssel,Zuid Holland,2905
2906,Capelle aan den IJssel,Capelle aan den IJssel,Zuid Holland,2906
2907,Capelle aan den IJssel,Capelle aan den IJssel,Zuid Holland,2907
2908,Capelle aan den IJssel,Capelle aan den IJssel,Zuid Holland,2908
2909,Capelle aan den IJssel,Capelle aan den IJssel,Zuid Holland,2909
2910,Nieuwerkerk aan den IJssel,Nieuwerkerk aan den IJssel,Zuid Holland,2910
2911,Nieuwerkerk aan den IJssel,Nieuwerkerk aan den IJssel,Zuid Holland,2911
2912,Nieuwerkerk aan den IJssel,Nieuwerkerk aan den IJssel,Zuid Holland,2912
2913,Nieuwerkerk aan den IJssel,Nieuwerkerk aan den IJssel,Zuid Holland,2913
2914,Nieuwerkerk aan den IJssel,Nieuwerkerk aan den IJssel,Zuid Holland,2914
2920,Krimpen aan den IJssel,Krimpen aan den IJssel,Zuid Holland,2920
2921,Krimpen aan den IJssel,Krimpen aan den IJssel,Zuid Holland,2921
2922,Krimpen aan den IJssel,Krimpen aan den IJssel,Zuid Holland,2922
2923,Krimpen aan den IJssel,Krimpen aan den IJssel,Zuid Holland,2923
2924,Krimpen aan den IJssel,Krimpen aan den IJssel,Zuid Holland,2924
2925,Krimpen aan den IJssel,Krimpen aan den IJssel,Zuid Holland,2925
2926,Krimpen aan den IJssel,Krimpen aan den IJssel,Zuid Holland,2926
2930,Krimpen aan de Lek,Nederlek,Zuid Holland,2930
2931,Krimpen aan de Lek,Nederlek,Zuid Holland,2931
2935,Ouderkerk aan den IJssel,Ouderkerk,Zuid Holland,2935
2940,Lekkerkerk,Nederlek,Zuid Holland,2940
2941,Lekkerkerk,Nederlek,Zuid Holland,2941
2950,Alblasserdam,Alblasserdam,Zuid Holland,2950
2951,Alblasserdam,Alblasserdam,Zuid Holland,2951
2952,Alblasserdam,Alblasserdam,Zuid Holland,2952
2953,Alblasserdam,Alblasserdam,Zuid Holland,2953
2954,Alblasserdam,Alblasserdam,Zuid Holland,2954
2957,Nieuw Lekkerland,Nieuw Lekkerland,Zuid Holland,2957
2959,Streefkerk,Liesveld,Zuid Holland,2959
2960,Kinderdijk,Nieuw Lekkerland,Zuid Holland,2960
2961,Kinderdijk,Nieuw Lekkerland,Zuid Holland,2961
2964,Groot Ammers,Liesveld,Zuid Holland,2964
2965,Nieuwpoort,Liesveld,Zuid Holland,2965
2967,Langerak (ZH),Liesveld,Zuid Holland,2967
2968,Waal,Liesveld,Zuid Holland,2968
2969,Oud Alblas,Graafstroom,Zuid Holland,2969
2970,Bleskensgraaf Ca,Graafstroom,Zuid Holland,2970
2971,Bleskensgraaf Ca,Graafstroom,Zuid Holland,2971
2973,Molenaarsgraaf,Graafstroom,Zuid Holland,2973
2974,Brandwijk,Graafstroom,Zuid Holland,2974
2975,Ottoland,Graafstroom,Zuid Holland,2975
2977,Goudriaan,Graafstroom,Zuid Holland,2977
2980,Ridderkerk,Ridderkerk,Zuid Holland,2980
2981,Ridderkerk,Ridderkerk,Zuid Holland,2981
2982,Ridderkerk,Ridderkerk,Zuid Holland,2982
2983,Ridderkerk,Ridderkerk,Zuid Holland,2983
2984,Ridderkerk,Ridderkerk,Zuid Holland,2984
2985,Ridderkerk,Ridderkerk,Zuid Holland,2985
2986,Ridderkerk,Ridderkerk,Zuid Holland,2986
2987,Ridderkerk,Ridderkerk,Zuid Holland,2987
2988,Ridderkerk,Ridderkerk,Zuid Holland,2988
2989,Ridderkerk,Ridderkerk,Zuid Holland,2989
